file|source_linenr|doc_linenr|section|parentsection|grandparentsection|stylehint|item|title|contenttype|content|contentref
manage-framework-state.sh|392|202|Main|||normal|main|Run the executable main sequence|functionbody||manage-framework-state.sh:::Main:main
manage-framework-state.sh|393|203|Main|||highlight|main|Run the executable main sequence|functionbody|Returns|manage-framework-state.sh:::Main:main
manage-framework-state.sh|394|204|Main|||normal|main|Run the executable main sequence|functionbody|  Exits with the resulting status code from startup or script logic.|manage-framework-state.sh:::Main:main
manage-framework-state.sh|395|205|Main|||normal|main|Run the executable main sequence|functionbody||manage-framework-state.sh:::Main:main
manage-framework-state.sh|396|206|Main|||highlight|main|Run the executable main sequence|functionbody|Usage|manage-framework-state.sh:::Main:main
manage-framework-state.sh|397|207|Main|||normal|main|Run the executable main sequence|functionbody|  main "$@"|manage-framework-state.sh:::Main:main
manage-active-directory-client.sh|3|1||||normal|||moduleheader|SolidGroundUX Management Console Modules - Manage Active Directory Client|manage-active-directory-client.sh::::
manage-active-directory-client.sh|14|2||||label|||modulebody|Description|manage-active-directory-client.sh::::
manage-active-directory-client.sh|15|3||||normal|||modulebody|  Implements persistent Active Directory client management actions exposed by the|manage-active-directory-client.sh::::
manage-active-directory-client.sh|16|4||||normal|||modulebody|  25-active-directory-client Management Console module.|manage-active-directory-client.sh::::
manage-active-directory-client.sh|20|5|Bootstrap|||normal|||L1Sectionheader|Bootstrap|manage-active-directory-client.sh:::Bootstrap:
manage-active-directory-client.sh|21|6|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionheader|_framework_locator - Resolve and load the active SolidGroundUX framework|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|22|7|Bootstrap|||highlight|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|Purpose|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|23|8|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|  Determine the filesystem root of the currently executing SolidGroundUX tree|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|24|9|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|  from the script's physical path, then load the executable runtime library.|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|25|10|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody||manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|26|11|Bootstrap|||highlight|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|Behavior|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|27|12|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|  - Resolves the physical path of the executing script.|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|28|13|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|  - Treats usr, etc, and var as the canonical top-level SolidGroundUX tree roots.|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|29|14|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|  - Uses the last occurrence of one of those path components to determine the|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|30|15|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|    active filesystem root.|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|31|16|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|  - Resolves production scripts beneath /usr, /etc, or /var to root (/).|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|32|17|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|  - Resolves staged/development trees to the path prefix preceding the detected|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|33|18|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|    usr, etc, or var component.|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|34|19|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|  - Loads sgnd-exe-common.sh from the resolved framework root.|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|35|20|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody||manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|36|21|Bootstrap|||highlight|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|Globals (write)|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|37|22|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|  SGND_FRAMEWORK_ROOT|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|38|23|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody||manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|39|24|Bootstrap|||highlight|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|Output|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|40|25|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|  Writes fatal bootstrap errors to stderr using printf because framework UI|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|41|26|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|  helpers are not available until sgnd-exe-common.sh has been loaded.|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|42|27|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody||manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|43|28|Bootstrap|||highlight|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|Returns|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|44|29|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|  0 when the framework root was resolved and executable common library loaded.|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|45|30|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|  126 when the script path cannot be resolved, no canonical root component can|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|46|31|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|  be found, or the executable common library is unreadable.|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|47|32|Bootstrap|||normal|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody||manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|48|33|Bootstrap|||highlight|_framework_locator|Resolve and load the active SolidGroundUX framework|functionbody|Usage|manage-active-directory-client.sh:::Bootstrap:_framework_locator
manage-active-directory-client.sh|152|35|Script metadata|||normal|||L1Sectionheader|Script metadata|manage-active-directory-client.sh:::Script metadata:
manage-active-directory-client.sh|162|36|Framework integration|||normal|||L1Sectionheader|Framework integration|manage-active-directory-client.sh:::Framework integration:
manage-active-directory-client.sh|177|37|Active Directory client implementation|||normal|||L1Sectionheader|Active Directory client implementation|manage-active-directory-client.sh:::Active Directory client implementation:
manage-active-directory-client.sh|185|38|Internal helpers|||normal|||L1Sectionheader|Internal helpers|manage-active-directory-client.sh:::Internal helpers:
manage-active-directory-client.sh|189|39|Internal helpers|||normal|_adc_collect_context|Collect Active Directory client join context|functionheader|_adc_collect_context - Collect Active Directory client join context|manage-active-directory-client.sh:::Internal helpers:_adc_collect_context
manage-active-directory-client.sh|227|40|Internal helpers|||normal|_adc_require_context||functionheader|_adc_require_context|manage-active-directory-client.sh:::Internal helpers:_adc_require_context
manage-active-directory-client.sh|228|41|Internal helpers|||highlight|_adc_require_context||functionbody|Purpose|manage-active-directory-client.sh:::Internal helpers:_adc_require_context
manage-active-directory-client.sh|229|42|Internal helpers|||normal|_adc_require_context||functionbody|  Ensure Active Directory client join context is available.|manage-active-directory-client.sh:::Internal helpers:_adc_require_context
manage-active-directory-client.sh|230|43|Internal helpers|||normal|_adc_require_context||functionbody||manage-active-directory-client.sh:::Internal helpers:_adc_require_context
manage-active-directory-client.sh|231|44|Internal helpers|||highlight|_adc_require_context||functionbody|Returns|manage-active-directory-client.sh:::Internal helpers:_adc_require_context
manage-active-directory-client.sh|232|45|Internal helpers|||normal|_adc_require_context||functionbody|  0 when context exists or can be collected; non-zero otherwise.|manage-active-directory-client.sh:::Internal helpers:_adc_require_context
manage-active-directory-client.sh|233|46|Internal helpers|||normal|_adc_require_context||functionbody||manage-active-directory-client.sh:::Internal helpers:_adc_require_context
manage-active-directory-client.sh|234|47|Internal helpers|||highlight|_adc_require_context||functionbody|Usage|manage-active-directory-client.sh:::Internal helpers:_adc_require_context
manage-active-directory-client.sh|235|48|Internal helpers|||normal|_adc_require_context||functionbody|  _adc_require_context|manage-active-directory-client.sh:::Internal helpers:_adc_require_context
manage-active-directory-client.sh|241|49|Internal helpers|||normal|_adc_step_install_packages||functionheader|_adc_step_install_packages|manage-active-directory-client.sh:::Internal helpers:_adc_step_install_packages
manage-active-directory-client.sh|242|50|Internal helpers|||highlight|_adc_step_install_packages||functionbody|Purpose|manage-active-directory-client.sh:::Internal helpers:_adc_step_install_packages
manage-active-directory-client.sh|243|51|Internal helpers|||normal|_adc_step_install_packages||functionbody|  Install and validate realmd, SSSD, Kerberos, and Active Directory client prerequisites.|manage-active-directory-client.sh:::Internal helpers:_adc_step_install_packages
manage-active-directory-client.sh|244|52|Internal helpers|||normal|_adc_step_install_packages||functionbody||manage-active-directory-client.sh:::Internal helpers:_adc_step_install_packages
manage-active-directory-client.sh|245|53|Internal helpers|||highlight|_adc_step_install_packages||functionbody|Returns|manage-active-directory-client.sh:::Internal helpers:_adc_step_install_packages
manage-active-directory-client.sh|246|54|Internal helpers|||normal|_adc_step_install_packages||functionbody|  0 on success or dry-run; non-zero on package or command validation failure.|manage-active-directory-client.sh:::Internal helpers:_adc_step_install_packages
manage-active-directory-client.sh|247|55|Internal helpers|||normal|_adc_step_install_packages||functionbody||manage-active-directory-client.sh:::Internal helpers:_adc_step_install_packages
manage-active-directory-client.sh|248|56|Internal helpers|||highlight|_adc_step_install_packages||functionbody|Usage|manage-active-directory-client.sh:::Internal helpers:_adc_step_install_packages
manage-active-directory-client.sh|249|57|Internal helpers|||normal|_adc_step_install_packages||functionbody|  _adc_step_install_packages|manage-active-directory-client.sh:::Internal helpers:_adc_step_install_packages
